,imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
3363,3461975,pack,1,2268,4032,706,762,1389,2403,12.26
3364,3462080,can,1,2322,4128,948,1789,1392,2032,1.13
3365,3462924,plastic,1,2322,4128,874,1829,1471,2193,2.27
3366,3463216,plastic,1,2322,4128,1077,1806,1406,2228,1.45
3367,3463786,pet,1,2592,4608,1054,1442,1565,3106,7.12
3368,3463807,vinyl,1,2268,4032,936,1915,1641,2655,5.71
3369,3463987,vinyl,1,2268,4032,882,1701,1449,2180,2.97
3370,3464016,plastic,1,2604,4624,1266,1669,1403,2752,1.23
3371,3464216,plastic,1,2268,4032,973,1613,1241,1881,0.79
3372,3464267,plastic,1,2604,4624,1250,1922,1524,2449,1.2
3373,3464364,plastic,1,2604,4624,881,1658,1676,2857,7.92
3374,3464389,plastic,1,2604,4624,1112,1600,1495,2857,4.0
3375,3464398,vinyl,1,2268,4032,945,1544,1493,2539,5.96
3376,3464439,plastic,1,2604,4624,1116,2027,1445,2655,1.72
3377,3464465,vinyl,1,2268,4032,778,1673,1578,2407,6.42
3378,3464623,plastic,1,2604,4624,827,2019,1654,2543,3.6
3379,3464714,paper,1,2988,5312,917,1835,2037,3633,12.69
3380,3464723,plastic,1,2604,4624,1134,2041,1448,2572,1.38
3381,3464863,plastic,1,2604,4624,1221,1720,1329,2926,1.08
3382,3464882,plastic,1,2604,4624,1214,2135,1441,2576,0.83
3383,3464894,plastic,1,2604,4624,1087,2005,1517,2211,0.74
3384,3465022,pet,1,2268,4032,992,1748,1254,2463,2.05
3385,3465234,plastic,1,2604,4624,1159,1918,1455,2713,1.95
3386,3465246,plastic,1,2604,4624,1181,2009,1380,2727,1.19
3387,3465271,plastic,1,2604,4624,1246,1720,1390,2839,1.34
3388,3465313,plastic,1,2604,4624,1195,2261,1427,2503,0.47
3389,3465469,plastic,1,2604,4624,1195,1557,1463,3125,3.49
3390,3465513,plastic,1,2604,4624,1141,1488,1412,2977,3.35
3391,3465573,plastic,1,2604,4624,842,2009,1781,2756,5.83
3392,3465718,plastic,1,2604,4624,957,1571,1658,2969,8.14
3393,3466224,plastic,1,2604,4624,1181,2294,1481,2597,0.75
3394,3466243,plastic,1,2604,4624,1214,2222,1398,2507,0.44
3395,3466288,plastic,1,2604,4624,1185,2214,1482,2514,0.74
3396,3467201,paper,1,2604,4624,795,1839,1856,2984,10.09
3397,3467583,paper,1,2604,4624,820,1770,1813,2709,7.74
3398,3468129,paper,1,2604,4624,773,1741,1690,2796,8.03
3399,3468170,paper,1,2604,4624,986,2056,1427,2829,2.83
3400,3468282,plastic,1,2560,1440,760,691,1873,752,1.84
3401,3468354,paper,1,2604,4624,978,1917,1471,2667,3.07
3402,3468792,paper,1,2604,4624,910,1535,1734,2355,5.61
3403,3469100,paper,1,2268,4032,580,1033,1720,2607,19.62
3404,3469667,vinyl,1,2268,4032,217,920,2070,2687,35.81
3405,3470572,paper,1,2268,4032,724,1358,1764,2700,15.26
3406,3473726,plastic,1,2268,4032,1115,1619,1273,2164,0.94
3407,3473874,glass,1,2268,4032,910,1912,1342,2331,1.98
3408,3476669,paper,1,2250,4000,434,828,1675,2359,21.11
3409,3477014,pack,1,2250,4000,723,530,1394,2666,15.93
3410,3477030,pack,1,2250,4000,831,762,1289,2365,8.16
3411,3477901,can,1,2250,4000,931,1316,1216,1613,0.94
3412,3477936,glass,1,2250,4000,916,1031,1362,2212,5.85
3413,3478474,plastic,1,2250,4000,594,941,1669,2666,20.6
3414,3478574,plastic,1,2250,4000,538,781,1847,2038,18.28
3415,3478842,vinyl,1,2250,4000,631,1253,1697,2309,12.51
3416,3479042,vinyl,1,2250,4000,669,1241,1506,2559,12.26
3417,3479059,vinyl,1,1440,2560,444,724,1020,1782,16.53
3418,3479696,plastic,1,2250,4000,784,1419,1362,2119,4.5
3419,3485704,paper,1,2250,4000,803,1278,1544,2238,7.9
3420,3485806,paper,1,2604,4624,849,1694,2001,2857,11.13
3421,3487593,glass,1,2272,4032,1012,1862,1311,2186,1.06
3422,3488126,plastic,1,4032,2268,1761,977,2082,1339,1.27
3423,3489159,paper,1,2268,4032,419,1326,1701,2715,19.47
3424,3489737,plastic,1,2268,4032,362,1329,1994,2309,17.49
3425,3490827,pack,1,2592,4608,932,2016,1685,2628,3.86
3426,3490986,plastic,1,1836,3264,775,1645,964,2022,1.19
3427,3492282,plastic,1,2268,4032,204,1350,2083,2912,32.1
3428,3492291,can,1,2272,4032,1024,1764,1579,2520,4.58
3429,3492499,vinyl,1,2268,4032,570,1736,1877,2835,15.71
3430,3492528,plastic,1,1440,2560,618,918,874,1750,5.78
3431,3492533,plastic,1,2268,4032,135,1339,2246,1808,10.83
3432,3492604,vinyl,1,2268,4032,832,1852,1499,2435,4.25
3433,3492811,paper,1,2252,4000,784,1344,1580,2381,9.16
3434,3492936,plastic,1,2268,4032,980,1682,1380,2819,4.97
3435,3493561,pet,1,2252,4000,950,1452,1267,2534,3.81
3436,3493765,pet,1,2252,4000,950,1484,1284,2528,3.87
3437,3493945,vinyl,1,2268,4032,869,1736,1339,2274,2.77
3438,3494515,vinyl,1,2604,4624,820,1626,1846,2886,10.74
3439,3494609,paper,1,2268,4032,704,1651,1405,2630,7.5
3440,3494726,vinyl,1,4624,2604,1651,766,2890,1824,10.89
3441,3494906,vinyl,1,2268,4032,747,1578,1562,2498,8.2
3442,3495067,paper,1,2268,4032,860,1732,1518,2196,3.34
3443,3495132,plastic,1,2272,4032,908,1685,1377,2281,3.05
3444,3495308,paper,1,2250,4000,797,1387,1438,2622,8.8
3445,3495484,vinyl,1,4000,2250,1603,569,2472,1666,10.59
3446,3495485,vinyl,1,1440,2560,410,754,1032,1702,16.0
3447,3495626,paper,1,2268,4032,769,1818,1386,2255,2.95
3448,3495797,vinyl,1,2250,4000,581,1331,1541,2669,14.27
3449,3496216,vinyl,1,2250,4000,1034,1597,1203,2406,1.52
3450,3496231,pack,1,2272,4032,614,1266,1717,2501,14.87
3451,3496420,vinyl,1,1602,2848,534,586,1089,2057,17.89
3452,3496704,paper,1,2250,4000,294,1416,1841,2566,19.77
3453,3496765,plastic,1,1602,2848,160,708,1484,1631,26.78
3454,3497398,plastic,1,2268,4032,1033,1855,1251,2334,1.14
3455,3497848,paper,1,2268,4032,540,1446,1659,2435,12.1
3456,3498258,vinyl,1,2250,4000,941,1847,1256,2138,1.02
3457,3498411,plastic,1,2268,4032,740,1729,1509,2057,2.76
3458,3498495,plastic,1,2250,4000,781,1416,1541,2378,8.12
3459,3498552,pack,1,2268,4032,362,1008,1125,1789,6.52
3460,3498596,glass,1,2250,4000,1006,1709,1328,2428,2.57
3461,3498663,plastic,1,2250,4000,587,1306,1644,2550,14.61
3462,3498734,vinyl,1,2268,4032,649,1622,1584,2284,6.77
3463,3498839,vinyl,1,2250,4000,994,1347,1266,2378,3.12
3464,3499170,paper,1,2268,4032,876,1581,1273,2114,2.31
3465,3499264,pack,1,2268,4032,983,1887,1484,2092,1.12
3466,3499621,paper,1,2268,4032,391,1250,1825,3164,30.01
3467,3499791,vinyl,1,2268,4032,583,1222,1616,2403,13.34
3468,3499949,paper,1,2268,4032,917,1739,1600,2259,3.88
3469,3500126,plastic,1,2268,4032,822,1292,1550,2536,9.9
3470,3500361,vinyl,1,2268,4032,1162,1764,1307,2249,0.77
3471,3500419,paper,1,2250,4000,603,1575,1769,3172,20.69
3472,3500427,paper,1,2268,4032,435,1014,1988,2803,30.38
3473,3500446,pack,1,2268,4032,655,1175,1698,2303,12.87
3474,3500454,paper,1,2250,4000,947,1100,1288,2772,6.34
3475,3500673,paper,1,2268,4032,828,1433,1206,2192,3.14
3476,3500769,paper,1,2268,4032,860,1732,1254,2170,1.89
3477,3500819,plastic,1,2268,4032,882,1169,1717,2296,10.29
3478,3500851,paper,1,2268,4032,668,1412,1711,2471,12.08
3479,3501013,paper,1,2268,4032,740,1506,1447,2441,7.23
3480,3501108,paper,1,2268,4032,644,1125,1550,2361,12.25
3481,3501183,pet,1,2268,4032,970,1480,1296,2516,3.69
3482,3501487,vinyl,1,4032,2268,1650,917,2542,1688,7.52
3483,3501591,plastic,1,2250,4000,784,1275,1506,2888,12.94
3484,3502739,plastic,1,2250,4000,825,1212,1481,2950,12.67
3485,3502806,plastic,1,2268,4032,1131,1818,1216,2196,0.35
3486,3503116,vinyl,1,2268,4032,813,1603,1414,2545,6.19
3487,3503381,plastic,1,2250,4000,944,1669,1369,2284,2.9
3488,3503387,can,1,2268,4032,554,1629,1594,1962,3.79
3489,3503597,plastic,1,2250,4000,547,1344,1541,2653,14.46
3490,3503771,vinyl,1,2268,4032,1021,1742,1317,2092,1.13
3491,3503888,can,1,4032,2268,2060,806,2322,1424,1.77
3492,3503893,vinyl,1,1602,2848,639,1224,1135,1635,4.47
3493,3503998,glass,1,4032,2268,2151,945,2363,1616,1.56
3494,3504036,plastic,1,2268,4032,970,1421,1531,2460,6.37
3495,3504094,vinyl,1,2268,4032,302,1229,2057,2933,32.7
3496,3504120,plastic,1,2268,4032,1040,1707,1342,2019,1.03
3497,3504126,plastic,1,4032,2268,1745,926,2318,1463,3.36
3498,3504129,paper,1,2268,4032,929,1490,1203,2400,2.73
3499,3504150,plastic,1,2268,4032,888,1509,1402,2763,7.05
3500,3504168,can,1,2268,4032,873,1755,1443,2079,2.02
3501,3504199,paper,1,4032,2268,1824,976,2375,1143,1.01
3502,3504267,paper,1,2268,4032,734,1619,1354,2514,6.07
3503,3504269,plastic,1,2268,4032,917,1635,1244,2000,1.31
3504,3504308,plastic,1,2268,4032,1077,1610,1377,1994,1.26
3505,3504325,pet,1,2268,4032,898,1314,1219,2356,3.66
3506,3504521,vinyl,1,2268,4032,759,1436,1411,2025,4.2
3507,3504589,paper,1,2592,4608,763,1602,1829,3096,13.33
3508,3504646,paper,1,2268,4032,835,1739,1405,2214,2.96
3509,3504783,plastic,1,2250,4000,1037,1975,1166,2294,0.46
3510,3504787,can,1,2250,4000,734,1272,1594,2378,10.57
3511,3504892,paper,1,2268,4032,1014,1600,1537,2271,3.84
3512,3504970,paper,1,2268,4032,1099,1764,1468,2322,2.25
3513,3505150,can,1,2268,4032,721,1345,1663,2545,12.36
3514,3505172,paper,1,2268,4032,918,1559,1424,2211,3.61
3515,3505181,paper,1,2268,4032,771,1399,1487,2278,6.88
3516,3505235,paper,1,2268,4032,655,1792,1567,2095,3.02
3517,3505269,paper,1,2268,4032,989,1773,1295,2237,1.55
3518,3505313,pack,1,2268,4032,794,1235,1425,2262,7.09
3519,3505325,paper,1,2268,4032,532,1591,1660,2092,6.18
3520,3505444,plastic,1,2268,4032,983,1934,1323,2214,1.04
3521,3505719,plastic,1,2322,4128,645,1451,1661,2709,13.33
3522,3505749,plastic,1,2268,4032,1074,1811,1197,2268,0.61
3523,3505913,paper,1,4160,2340,1800,442,2490,2012,11.13
3524,3506005,vinyl,1,2268,4032,816,1052,1931,3008,23.85
3525,3506844,plastic,1,2268,4032,718,1354,1695,2407,11.25
3526,3507251,paper,1,2592,4608,1004,1511,1573,2923,6.73
3527,3507283,plastic,1,2322,4128,955,1696,1632,2509,5.74
3528,3507434,plastic,1,4128,2322,1285,945,2677,1527,8.45
3529,3507633,plastic,1,2268,4032,951,1676,1364,2038,1.63
3530,3508093,vinyl,1,2268,4032,967,1540,1471,2255,3.94
3531,3508221,plastic,1,2268,4032,750,1777,1496,1959,1.48
3532,3508415,plastic,1,2268,4032,718,1462,1433,2737,9.97
3533,3508596,vinyl,1,2268,4032,796,1284,1608,2739,12.92
3534,3508703,plastic,1,2322,4128,861,1051,1606,2873,14.16
3535,3509148,vinyl,1,4032,2268,1710,838,2161,1049,1.04
3536,3509534,plastic,1,2268,4032,810,1748,1131,2060,1.1
3537,3509654,vinyl,1,2268,4032,951,1569,1588,1950,2.65
3538,3509922,plastic,1,4032,2268,1695,907,2334,1307,2.8
3539,3509948,can,1,5664,3184,1677,1415,3171,2264,7.03
3540,3509959,can,1,5664,3184,2161,940,3133,2547,8.66
3541,3510577,plastic,1,2268,4032,554,1651,1430,2526,8.38
3542,3510605,plastic,1,2268,4032,895,1660,1465,2548,5.54
3543,3510677,pet,1,2268,4032,567,1701,1512,2243,5.6
3544,3511219,plastic,1,2252,4000,831,1250,1496,2897,12.16
3545,3512063,plastic,1,2252,4000,622,1794,1696,2563,9.17
3546,3512276,plastic,1,3184,5664,190,2155,2804,3376,17.7
3547,3512313,plastic,1,3184,5664,593,1779,2388,4084,22.94
3548,3512373,plastic,1,2268,4032,888,1814,1373,2032,1.16
3549,3512715,plastic,1,2268,4032,983,1874,1188,2271,0.89
3550,3512769,paper,1,2268,4032,731,1395,1676,2290,9.25
3551,3513086,paper,1,2268,4032,665,1484,1717,2570,12.49
3552,3513238,pack,1,2268,4032,816,1364,1370,2344,5.94
3553,3513249,plastic,1,2268,4032,428,1361,1427,2359,10.9
3554,3513313,pack,1,2268,4032,828,2139,1383,2725,3.56
3555,3513381,plastic,1,2268,4032,958,1537,1418,2520,4.94
3556,3513492,can,1,2268,4032,1049,1465,1304,2545,3.01
3557,3513520,paper,1,2268,4032,589,1175,1918,2340,16.93
3558,3514059,can,1,1836,3264,761,981,1078,2124,6.05
3559,3514133,paper,1,2268,4032,945,1698,1581,2312,4.27
3560,3514397,plastic,1,1836,3264,765,1517,1074,1821,1.57
3561,3514639,vinyl,1,2272,4032,709,1600,1434,2548,7.5
3562,3514761,vinyl,1,2268,4032,929,989,1622,2369,10.46
3563,3514949,vinyl,1,1836,3264,273,992,1520,2744,36.46
3564,3514979,paper,1,2250,4000,825,1228,1494,2919,12.57
3565,3515200,paper,1,2612,4640,395,1200,2199,2066,12.89
3566,3515209,plastic,1,2268,4032,891,1619,1169,2517,2.73
3567,3515416,plastic,1,1836,3264,655,1017,1249,1466,4.45
3568,3515422,plastic,1,2268,4032,854,1326,1229,2583,5.15
3569,3515461,plastic,1,1836,3264,681,1186,1290,1540,3.6
3570,3515570,paper,1,1440,2560,434,598,1090,1950,24.06
3571,3515585,plastic,1,2268,4032,806,1257,1367,2378,6.88
3572,3515859,paper,1,1440,2560,238,758,1142,2000,30.46
3573,3516574,vinyl,1,2268,4032,794,1496,1468,2249,5.55
3574,3516735,glass,1,2268,4032,1033,1890,1251,2303,0.98
3575,3516741,vinyl,1,2560,1440,942,196,1851,1400,29.69
3576,3517251,paper,1,2268,4032,810,1465,1487,2479,7.51
3577,3517782,paper,1,2268,4032,1014,2151,1323,2687,1.81
3578,3518042,vinyl,1,2322,4128,132,1342,2222,3199,40.49
3579,3518091,plastic,1,2268,4032,832,1792,1600,2407,5.17
3580,3518107,paper,1,2252,4000,678,1344,1193,2028,3.91
3581,3518416,pack,1,2268,4032,967,1383,1348,2614,5.13
3582,3518562,can,1,2268,4032,813,1584,1367,2369,4.76
3583,3519189,plastic,1,3184,5664,730,1044,2308,4611,31.21
3584,3519888,paper,1,2268,4032,495,1348,1493,2230,9.63
3585,3519927,paper,1,2268,4032,885,1320,1402,2624,7.37
3586,3520207,pack,1,2268,4032,920,1688,1314,2196,2.19
3587,3520475,vinyl,1,2268,4032,914,1458,1440,2655,6.89
3588,3520551,pet,1,4032,2268,1488,962,2632,1365,5.04
3589,3520723,pack,1,1602,2848,478,387,1048,2140,21.9
3590,3520807,vinyl,1,2250,4000,919,1309,1631,2250,7.44
3591,3521434,vinyl,1,2268,4032,951,1606,1386,2592,4.69
3592,3521514,paper,1,2268,4032,706,1244,1625,2608,13.71
3593,3521600,plastic,1,2252,4000,962,1609,1381,2069,2.14
3594,3522020,paper,1,2268,4032,800,1472,1528,2471,7.95
3595,3522121,plastic,1,2252,4000,425,1087,1821,2484,21.65
3596,3522238,paper,1,2268,4032,762,1459,1519,2514,8.73
3597,3522277,plastic,1,2322,4128,713,1084,1622,2677,15.11
3598,3522349,plastic,1,2252,4000,943,1162,1484,2831,10.02
3599,3522411,vinyl,1,2268,4032,973,1814,1314,2173,1.34
3600,3522507,paper,1,2268,4032,1005,2022,1320,2139,0.4
3601,3522515,paper,1,2250,4000,550,1262,1716,2400,14.74
3602,3522602,pet,1,2322,4128,751,984,1493,3051,16.0
3603,3522631,plastic,1,2252,4000,843,1466,1406,2263,4.98
3604,3522642,pack,1,2268,4032,1093,1780,1362,2318,1.58
3605,3522766,plastic,1,2322,4128,358,784,2251,3528,54.19
3606,3522842,paper,1,2268,4032,685,1216,1660,2526,13.97
3607,3522870,can,1,2252,4000,1062,1359,1393,2531,4.31
3608,3522931,pet,1,3184,5664,1340,2009,1871,3726,5.06
3609,3522967,pack,1,2252,4000,896,1728,1277,2338,2.58
3610,3522976,vinyl,1,2322,4128,52,522,2322,3541,71.5
3611,3522994,paper,1,2250,4000,631,1459,1641,2175,8.04
3612,3523032,pack,1,2268,4032,1084,1811,1314,2230,1.05
3613,3523078,vinyl,1,2268,4032,973,1603,1342,2214,2.47
3614,3523086,pack,1,2268,4032,948,1625,1323,2356,3.0
3615,3523157,glass,1,2268,4032,1021,1647,1301,2353,2.16
3616,3523167,pack,1,2268,4032,1099,2057,1465,2747,2.76
3617,3523591,pack,1,2268,4032,866,1714,1402,2259,3.19
3618,3523768,pack,1,2250,4000,919,1706,1413,2519,4.46
3619,3523789,plastic,1,2268,4032,1049,1753,1188,2098,0.52
3620,3523891,vinyl,1,2268,4032,416,1777,1632,2410,8.42
3621,3523987,plastic,1,2268,4032,1084,1657,1392,2454,2.68
3622,3524421,can,1,2268,4032,929,1292,1304,1937,2.65
3623,3524462,plastic,1,2252,4000,915,1481,1359,2544,5.24
3624,3525050,plastic,1,2268,4032,1040,1937,1389,2334,1.52
3625,3525066,can,1,2268,4032,863,1562,1355,2101,2.9
3626,3525185,glass,1,2268,4032,879,1824,1364,2337,2.72
3627,3525395,vinyl,1,2252,4000,1009,1469,1337,2659,4.33
3628,3525454,plastic,1,2268,4032,939,2111,1389,2359,1.22
3629,3525663,vinyl,1,2252,4000,865,1538,1293,2050,2.43
3630,3525868,glass,1,2268,4032,822,1629,1528,2589,7.41
3631,3526085,plastic,1,2268,4032,797,1663,1370,2277,3.85
3632,3526362,pack,1,2272,4032,971,1338,1330,2482,4.48
3633,3526558,paper,1,2272,4032,753,1433,1478,2479,8.28
3634,3526845,plastic,1,2250,4000,919,1366,1419,2581,6.75
3635,3527343,can,1,2268,4032,923,1606,1455,2104,2.9
3636,3527444,paper,1,2252,4000,943,1556,1209,2028,1.39
3637,3528087,paper,1,3968,2240,1350,424,2632,1571,16.54
3638,3528194,paper,1,2268,4032,413,932,1682,2347,19.64
3639,3528412,plastic,1,2268,4032,750,1543,1685,2485,9.63
3640,3528532,vinyl,1,2268,4032,605,762,1736,2728,24.32
3641,3528583,can,1,2268,4032,658,1811,1496,2268,4.19
3642,3528648,vinyl,1,2268,4032,914,1934,1260,2334,1.51
3643,3528650,plastic,1,2268,4032,737,1452,1443,2514,8.2
3644,3528667,can,1,2268,4032,696,1792,1474,2274,4.1
3645,3528669,pet,1,2268,4032,784,747,1458,2921,16.02
3646,3528916,paper,1,3184,5664,809,1164,2176,3788,19.89
3647,3528966,can,1,4032,2268,1556,784,2284,1666,7.02
3648,3529555,paper,1,4032,2268,1440,687,2624,1556,11.25
3649,3529645,can,1,4608,2592,1688,1163,3096,1508,4.07
3650,3529724,plastic,1,2268,4032,1121,1603,1525,2051,1.98
3651,3530153,plastic,1,1440,2560,556,1212,878,1508,2.59
3652,3530171,paper,1,2268,4032,794,1380,1436,2589,8.49
3653,3530351,plastic,1,3968,2240,1420,666,2771,1636,14.74
3654,3530508,paper,1,2268,4032,819,1547,1575,2438,7.37
3655,3530587,plastic,1,2268,4032,520,1506,1616,2750,14.91
3656,3530645,plastic,1,1440,2560,606,1022,802,1608,3.12
3657,3530680,plastic,1,3968,2240,1376,586,2867,1791,20.21
3658,3530685,plastic,1,4128,2322,700,729,3035,1574,20.58
3659,3530804,plastic,1,2322,4128,384,471,1548,3402,35.59
3660,3530895,vinyl,1,2268,4032,954,1427,1436,2709,6.76
3661,3531005,paper,1,3968,2240,1101,827,2846,1400,11.25
3662,3531017,vinyl,1,2268,4032,813,1660,1629,2177,4.61
3663,3531092,plastic,1,2592,4608,1055,1730,1503,2834,4.14
3664,3531299,vinyl,1,2268,4032,778,1723,1266,2545,4.39
3665,3531308,paper,1,2592,4608,724,1026,1829,2426,12.95
3666,3531317,vinyl,1,2268,4032,939,1537,1276,2145,2.24
3667,3531370,pack,1,4032,2268,2022,995,2344,1292,1.05
3668,3531598,plastic,1,4608,2592,1289,1015,2858,1584,7.47
3669,3532144,plastic,1,3968,2240,1181,775,2917,1403,12.27
3670,3532208,plastic,1,3968,2240,1184,902,2840,1348,8.31
3671,3532619,vinyl,1,2272,4032,763,1625,1519,2407,6.45
3672,3532642,plastic,1,2592,4608,824,1822,1746,2732,7.02
3673,3532776,vinyl,1,2272,4032,813,1216,1626,2429,10.77
3674,3532952,paper,1,2268,4032,702,1692,1562,2463,7.25
3675,3533289,plastic,1,2268,4032,753,1660,1512,2214,4.6
3676,3533469,pack,1,2268,4032,860,1755,1484,2359,4.12
3677,3533617,pack,1,2268,4032,721,1550,1553,2473,8.4
3678,3533625,pack,1,2268,4032,1014,1537,1452,2032,2.37
3679,3533664,paper,1,2272,4032,706,1796,1346,2391,4.16
3680,3533677,pack,1,2268,4032,942,1336,1443,2618,7.02
3681,3533695,glass,1,2268,4032,873,1755,1204,1930,0.63
3682,3533912,plastic,1,2322,4128,700,906,1467,3451,20.36
3683,3533992,plastic,1,2268,4032,756,1405,1455,2665,9.63
3684,3534139,vinyl,1,2268,4032,778,1065,1603,2199,10.23
3685,3534263,paper,1,2268,4032,866,1386,1443,2082,4.39
3686,3534264,paper,1,2240,3968,573,1172,1670,2626,17.95
3687,3534303,vinyl,1,2268,4032,810,1178,1509,1997,6.26
3688,3534348,vinyl,1,2252,4000,212,1428,1540,2562,16.72
3689,3534354,plastic,1,2240,3968,861,1488,1546,2297,6.23
3690,3534570,plastic,1,2252,4000,647,1406,1677,2803,15.97
3691,3534646,can,1,2268,4032,803,1651,1553,2259,4.99
3692,3534648,plastic,1,2322,4128,735,1248,1493,3115,14.76
3693,3534903,pet,1,2268,4032,1005,1685,1178,2224,1.02
3694,3534964,vinyl,1,2268,4032,576,1276,1512,2466,12.18
3695,3535087,can,1,2268,4032,759,1547,1354,2139,3.85
3696,3535127,paper,1,2250,4000,584,1397,1447,2581,11.35
3697,3535159,vinyl,1,2268,4032,513,1342,1701,2432,14.16
3698,3535169,plastic,1,2322,4128,561,661,1683,3731,35.94
3699,3535236,pack,1,4128,2322,1522,858,2058,1374,2.89
3700,3535337,plastic,1,2268,4032,976,1748,1222,2158,1.1
3701,3535489,plastic,1,2272,4032,687,895,1333,3090,15.48
3702,3536232,paper,1,2268,4032,95,832,2048,3307,52.86
3703,3536268,paper,1,2268,4032,41,1342,2224,3323,47.29
3704,3536269,plastic,1,2268,4032,986,1795,1222,2259,1.2
3705,3536372,plastic,1,2240,3968,595,1240,1503,2526,13.14
3706,3536484,pack,1,2560,1440,1240,560,1614,916,3.61
3707,3536823,vinyl,1,3968,2240,1138,632,2988,1760,23.48
3708,3536851,can,1,2268,4032,743,1651,1449,2356,5.44
3709,3537149,vinyl,1,2268,4032,926,1981,1247,2498,1.81
3710,3537202,plastic,1,2560,1440,1112,530,1822,924,7.59
3711,3537303,plastic,1,2268,4032,832,1288,1332,1868,3.17
3712,3537314,paper,1,2268,4032,1096,1625,1276,2408,1.54
3713,3537422,paper,1,2268,4032,847,1462,1619,2470,8.51
3714,3537842,vinyl,1,2268,4032,982,1134,1396,2129,4.5
3715,3538153,paper,1,2268,4032,1068,1613,1323,2243,1.76
3716,3538170,paper,1,2268,4032,750,1288,1679,2444,11.74
3717,3538370,plastic,1,2268,4032,1065,1840,1184,2051,0.27
3718,3538697,can,1,1440,2560,528,1002,898,1494,4.94
3719,3539147,paper,1,2268,4032,535,1509,1840,2816,18.65
3720,3539509,plastic,1,2268,4032,869,602,1414,2318,10.23
3721,3539530,paper,1,2268,4032,649,1811,1550,2684,8.6
3722,3539550,glass,1,2268,4032,1150,1758,1354,2180,0.94
3723,3539760,plastic,1,2268,4032,1074,1761,1411,2088,1.21
3724,3539786,glass,1,2250,4000,1041,1562,1266,2175,1.53
3725,3539948,plastic,1,2268,4032,775,1821,1698,2287,4.7
3726,3540120,glass,1,2268,4032,1011,1487,1225,2063,1.35
3727,3540513,pack,1,2604,4624,1011,1544,1593,2784,5.99
3728,3540866,vinyl,1,2250,4000,803,1144,1353,2456,8.02
3729,3541079,paper,1,4032,2268,1462,627,2763,1899,18.1
3730,3541164,paper,1,2268,4032,779,1557,1532,2577,8.4
3731,3541214,plastic,1,2268,4032,775,1503,1525,2284,6.41
3732,3541279,plastic,1,4032,2268,1597,774,2022,1351,2.68
3733,3541362,plastic,1,4032,2268,1317,702,2597,1647,13.23
3734,3541374,plastic,1,2268,4032,1084,1436,1191,2369,1.09
3735,3541463,pet,1,2268,4032,1126,1342,1434,2276,3.15
3736,3541502,plastic,1,2268,4032,907,1569,1361,2523,4.74
3737,3541533,vinyl,1,1440,2560,384,856,1074,1751,16.75
3738,3542080,paper,1,2560,1440,732,268,1870,1202,28.83
3739,3542122,paper,1,4032,2268,1222,828,2605,1427,9.06
3740,3542188,paper,1,4032,2268,1421,615,2752,1608,14.45
3741,3542250,glass,1,2268,4032,803,1742,1506,2448,5.43
3742,3542608,plastic,1,2268,4032,1017,1336,1367,2687,5.17
3743,3542765,paper,1,2268,4032,794,1531,1528,2419,7.13
3744,3542772,paper,1,2560,1440,646,306,1700,1176,24.87
3745,3543393,paper,1,4608,2592,1530,911,2567,1416,4.38
3746,3543473,plastic,1,2268,4032,788,1362,1329,2025,3.92
3747,3543818,plastic,1,2268,4032,874,1909,1326,2205,1.46
3748,3543923,vinyl,1,2610,4640,692,1066,1827,3143,19.47
3749,3544161,can,1,2250,4000,753,1025,1572,2881,16.89
3750,3544192,can,1,2250,4000,713,897,1459,2941,16.94
3751,3544220,can,1,2250,4000,741,616,1631,2978,23.36
3752,3544532,plastic,1,2268,4032,819,1490,1241,2350,3.97
3753,3544931,plastic,1,2268,4032,844,1616,1408,2240,3.85
3754,3545775,plastic,1,2268,4032,668,1399,1632,2788,14.64
3755,3545891,plastic,1,3184,5664,1048,1580,2481,3996,19.2
3756,3545944,plastic,1,3184,5664,601,2137,2503,3527,14.66
3757,3546163,vinyl,1,2268,4032,794,1383,1367,2614,7.71
